SEARCH|MFR|MFR_NAME|PAGE|PN|Description|Price
*|10|PLBG-MISC|17|IN075100|3/4 X CL NIPPLE|0.72
*|10|PLBG-MISC|17|IN075200|3/4 X 2" NIPPLE|0.84
*|10|PLBG-MISC|17|IN075300|3/4 X 3"NIPPLE|1.00
*|10|PLBG-MISC|17|IN075400|3/4 X 4" NIPPLE|1.30
*|10|PLBG-MISC|17|IN075500|3/4 X 5" NIPPLE|1.50
*|10|PLBG-MISC|17|IN075600|3/4 X 6" NIPPLE|1.80
*|10|PLBG-MISC|17|IN100100|1 X CL NIPPLE|1.10
*|10|PLBG-MISC|17|IN100200|1 X 2" NIPPLE|1.20
*|10|PLBG-MISC|17|IN100300|1 X 3" NIPPLE|1.40
*|10|PLBG-MISC|17|IN100400|1 X 4" NIPPLE|1.70
*|10|PLBG-MISC|17|IN100500|1 X 5" NIPPLE|2.00
*|10|PLBG-MISC|17|IN100600|1 X 6" NIPPLE|2.50
*|10|PLBG-MISC|17|IN125100|1 1/4 X CLOSE NIPPLE|1.30
*|10|PLBG-MISC|17|IN125200|1 1/4 X 2" NIPPLE|1.50
*|10|PLBG-MISC|17|IN125300|1 1/4 X 3" NIPPLE|1.80
*|10|PLBG-MISC|17|IN125400|1 1/4 X 4" NIPPLE|2.20
*|10|PLBG-MISC|17|IN125500|1 1/4 X 5" NIPPLE|2.80
*|10|PLBG-MISC|17|IN125600|1 1/4 X 6" NIPPLE|3.30
*|10|PLBG-MISC|18|IN150100|1 1/2 X CL NIPPLE|1.60
*|10|PLBG-MISC|18|IN150200|1 1/2 X 2" NIPPLE|1.80
*|10|PLBG-MISC|18|IN150300|1 1/2 X 3" NIPPLE|2.30
*|10|PLBG-MISC|18|IN150400|1 1/2 X 4" NIPPLE|2.80
*|10|PLBG-MISC|18|IN150500|1 1/2 X 5" NIPPLE|3.40
*|10|PLBG-MISC|18|IN150600|1 1/2 X 6" NIPPLE|4.00
*|10|PLBG-MISC|18|IN200100|2 X CL NIPPLE|2.10
*|10|PLBG-MISC|18|IN200300|2 X 3" NIPPLE|2.80
*|10|PLBG-MISC|18|IN200400|2 X 4" NIPPLE|3.60
*|10|PLBG-MISC|18|IN200500|2 X 5" NIPPLE|4.30
*|10|PLBG-MISC|18|IN200600|2 X 6" NIPPLE|5.10
*|10|PLBG-MISC|18|IP050|1/2" PLUG|1.10
*|10|PLBG-MISC|18|IP075|3/4" PLUG|1.40
*|10|PLBG-MISC|18|IP100|1" PLUG|1.60
*|10|PLBG-MISC|18|IP125|1 1/4" PLUG|2.60
*|10|PLBG-MISC|18|IP150|1 1/2" PLUG|3.50
*|10|PLBG-MISC|18|IP200|2" PLUG|4.30
*|10|PLBG-MISC|18|IPP050|1/2" IRON PIPE|1.10
*|10|PLBG-MISC|18|IPP075|3/4" IRON PIPE|1.30
*|10|PLBG-MISC|18|IPP100|1" IRON PIPE|1.80
*|10|PLBG-MISC|19|IPP125|1 1/4" IRON PIPE|2.40
*|10|PLBG-MISC|19|IPP150|1 1/2" IRON PIPE|3.00
*|10|PLBG-MISC|19|IPP200|2" IRON PIPE|4.20
*|10|PLBG-MISC|19|IT050|1/2" TEE|1.40
*|10|PLBG-MISC|19|IT075|3/4" TEE|2.20
*|10|PLBG-MISC|19|IT100|1" TEE|3.60
*|10|PLBG-MISC|19|IT125|1 1/4" TEE|5.80
*|10|PLBG-MISC|19|IT150|1 1/2" TEE|7.00
*|10|PLBG-MISC|19|IT200|2" TEE|11.70
*|10|PLBG-MISC|19|IU050|1/2" UNION|4.90
*|10|PLBG-MISC|19|IU075|3/4" UNION|6.70
*|10|PLBG-MISC|19|IU100|1" UNION|7.90
*|10|PLBG-MISC|19|IU125|1 1/4" UNION|10.50
*|10|PLBG-MISC|19|IU150|1 1/2" UNION|14.00
*|10|PLBG-MISC|19|IU200|2" UNION|20.70
*|10|PLBG-MISC|19|PADF050|1/2" SCH 40 FEM ADAPT|0.51
*|10|PLBG-MISC|19|PADF075|3/4" SCH 40 FEM ADAPT|0.65
*|10|PLBG-MISC|19|PADF100|1" SCH 40 FEM ADAPT|0.77
*|10|PLBG-MISC|19|PADF125|1 1/4" SCH 40 FEM ADAPT|1.20
*|10|PLBG-MISC|19|PADF150|1 1/2" SCH 40 FEM ADAPT|1.30
*|10|PLBG-MISC|20|PADF200|2" SCH 40 FEM ADAPT|1.80
*|10|PLBG-MISC|20|PADM050|1/2" SCH 40 MALE ADAPT|0.42
*|10|PLBG-MISC|20|PADM075|3/4" SCH 40 MALE ADAPT|0.47
*|10|PLBG-MISC|20|PADM100|1" SCH 40 MALE ADAPT|0.84
*|10|PLBG-MISC|20|PADM125|1 1/4" SCH 40 MALE ADAPT|1.00
*|10|PLBG-MISC|20|PADM150|1 1/2" SCH 40 MALE ADAPT|1.30
*|10|PLBG-MISC|20|PADM200|2" SCH 40 MALE ADAPT|1.80
*|10|PLBG-MISC|20|PC050|1/2" SCH 40 COUP|0.31
*|10|PLBG-MISC|20|PC075|3/4" SCH 40 COUP|0.42
*|10|PLBG-MISC|20|PC100|1" SCH 40 COUP|0.73
*|10|PLBG-MISC|20|PC125|1 1/4" SCH 40 COUP|0.99
*|10|PLBG-MISC|20|PC150|1 1/2" SCH 40 COUP|1.10
*|10|PLBG-MISC|20|PC200|2" SCH 40 COUP|1.60
*|10|PLBG-MISC|20|PCP050|1/2" SCH 40 CAP|0.42
*|10|PLBG-MISC|20|PCP075|3/4" SCH 40 CAP|0.48
*|10|PLBG-MISC|20|PCP100|1" SCH 40 CAP|0.76
*|10|PLBG-MISC|20|PCP125|1 1/4" SCH 40 CAP|1.10
*|10|PLBG-MISC|20|PCP150|1 1/2" SCH 40 CAP|1.20
*|10|PLBG-MISC|20|PCP200|2" SCH 40 CAP|1.40
*|10|PLBG-MISC|20|PL050|1/2" SCH 40 ELL|0.47
*|10|PLBG-MISC|21|PL075|3/4" SCH 40 ELL|0.51
*|10|PLBG-MISC|21|PL100|1" SCH 40 ELL|0.91
*|10|PLBG-MISC|21|PL125|1 1/4" SCH 40 ELL|1.60
*|10|PLBG-MISC|21|PL150|1 1/2" SCH 40 ELL|1.70
*|10|PLBG-MISC|21|PL200|2" SCH 40 ELL|2.70
*|10|PLBG-MISC|21|PL45050|1/2" SCH 40 45 ELL|0.76
*|10|PLBG-MISC|21|PL45075|3/4" SCH 40 45 ELL|1.20
*|10|PLBG-MISC|21|PL45100|1" SCH 40 45 ELL|1.40
*|10|PLBG-MISC|21|PL45125|1 1/4" SCH 40 45 ELL|2.00
*|10|PLBG-MISC|21|PL45150|1 1/2" SCH 40 45 ELL|2.50
*|10|PLBG-MISC|21|PL45200|2" SCH 40 45 ELL|3.20
*|10|PLBG-MISC|21|PPP050|1/2" PLASTIC PIPE|0.40
*|10|PLBG-MISC|21|PPP075|3/4" PLASTIC PIPE|0.40
*|10|PLBG-MISC|21|PPP100|1" PLASTIC PIPE|0.60
*|10|PLBG-MISC|21|PPP125|1 1/4" PLASTIC PIPE|0.80
*|10|PLBG-MISC|21|PPP150|1 1/2" PLASTIC PIPE|0.90
*|10|PLBG-MISC|21|PPP200|2" PLASTIC PIPE|1.30
*|10|PLBG-MISC|21|PSTL050|1/2" SCH 40 ST ELL|1.30
*|10|PLBG-MISC|21|PSTL075|3/4" SCH 40 ST ELL|1.60
*|10|PLBG-MISC|21|PSTL100|1" SCH 40 ST ELL|2.70
*|10|PLBG-MISC|22|PSTL125|1 1/4" SCH 40 ST ELL|3.30
*|10|PLBG-MISC|22|PSTL150|1 1/2" SCH 40 ST ELL|3.60
*|10|PLBG-MISC|22|PSTL200|2" SCH 40 ST ELL|7.00
*|10|PLBG-MISC|22|PT050|1/2" SCH 40 TEE|0.57
*|10|PLBG-MISC|22|PT075|3/4" SCH 40 TEE|0.65
*|10|PLBG-MISC|22|PT100|1" SCH 40 TEE|1.20
*|10|PLBG-MISC|22|PT125|1 1/4" SCH 40 TEE|1.90
*|10|PLBG-MISC|22|PT150|1 1/2" SCH 40 TEE|2.30
*|10|PLBG-MISC|22|PT200|2" SCH 40 TEE|3.40
*|10|PLBG-MISC|4|bflg200|2" BRASS COMPANION FLANGE|129.00
*|10|PLBG-MISC|5|bn050200|1/2 X 2" BRASS NIPPLE|2.50
*|10|PLBG-MISC|11|cadf050|1/2" COPPER FEM ADAPT|3.10
*|11|BF-MISC|1|APD-271|FIBERGLASS ENCL 22 X 7 X 22|126.00
*|11|BF-MISC|1|APD-322|FIBERGLASS ENCL 2PIECE 32X9X25|324.00
*|11|BF-MISC|1|APD-371|FIBERGLASS ENCL 32 X 9 X 26|204.00
*|11|BF-MISC|1|APEZ1|HOTBOX EZ ENCLOSURE 24x9x23|173.00
*|11|BF-MISC|1|APEZ2|HOT BOX EZ ENCLOSURE 36X11X26|231.00
*|11|BF-MISC|1|BE20G|INSULATED BLANKET 20 X 15"|49.20
*|11|BF-MISC|1|BE20XG|INS BLANKET 20 X 15"R21 HEAVY|63.60
*|11|BF-MISC|1|BE35G|INSULATED BLANKET 35 X 20"|73.20
*|11|BF-MISC|1|BE35XG|INS BLANKET 35 X 20"R21 HEAVY|99.60
*|11|BF-MISC|1|BE45G|INSULATED BLANKET 45 X 25"|98.40
*|11|BF-MISC|1|BE45XG|INS BLANKET 45 X 25"R21 HEAVY|152.00
*|11|BF-MISC|1|BT001|7/8" NUT & BOLT|3.90
*|11|BF-MISC|1|BT300|5/8" NUT & BOLT|1.30
*|11|BF-MISC|1|BT600|3/4" NUT & BOLT|2.20
*|11|BF-MISC|1|BTS300|5/8 X 5" EXTENDED BOLT W/NUTS|5.30
*|11|BF-MISC|1|BTS600|3/4 X 5" EXTENDED BOLT W/ NUTS|7.80
*|11|BF-MISC|1|BTSET1000|10"SGL FLG BOLT SET (12)|28.40
*|11|BF-MISC|1|BTSET1200|12"SGL FLG BOLT SET (12)|28.40
*|11|BF-MISC|1|BTSET250|2 1/2" SGL FLG BOLT SET (4)|4.50
*|11|BF-MISC|2|BTSET400|4"SGL FLG BOLT SET (8)|7.20
*|11|BF-MISC|2|BTSET600|6"SGL FLG BOLT SET (8)|15.00
*|11|BF-MISC|2|BTSET800|8"SGL FLG BOLT SET (8)|15.00
*|11|BF-MISC|2|CAT|BAVCO QUICK REFERENCE CATALOG|0.0000
*|11|BF-MISC|2|CK050|1/2"LF SOFT SEATED CHECK VALVE|37.60
*|11|BF-MISC|2|CK075|3/4"LF SOFT SEATED CK VALVE|38.20
*|11|BF-MISC|2|CK100|1"LF SOFT SEATED CK VALVE|40.30
*|11|BF-MISC|2|CK125|1 1/4"LF SOFT SEATED CK VALVE|54.90
*|11|BF-MISC|2|CK150|1 1/2"LF SOFT SEATED CK VALVE|78.00
*|11|BF-MISC|2|CK200|2"LF SOFT SEATED CK VALVE|124.00
*|11|BF-MISC|2|GPKG33|GV PACKING MATERIAL 5/16 x 12"|6.90
*|11|BF-MISC|2|GPKG50|GV PACKING MATERIAL 1/2 X 12"|14.00
*|11|BF-MISC|2|GPKGTOOL025|GV PACKING EXTRACTOR 1/4"SCREW|16.00
*|11|BF-MISC|2|GPKGTOOL036|GV PACKING EXTRACTOR 3/8"SCREW|35.40
*|11|BF-MISC|2|GPKGTOOLINST|GV PACKING INSTALLER PICK 1/4"|24.40
*|11|BF-MISC|2|GT001|10" FLG GASKET|6.30
*|11|BF-MISC|2|GT001F|10" FLG GASKET FULL FACE|11.70
*|11|BF-MISC|2|GT200|2" FLG GASKET|0.65
*|11|BF-MISC|2|GT200F|2" FLG GASKET FULL FACE|1.35
*|11|BF-MISC|2|GT250|2 1/2" FLG GASKET|1.10
*|11|BF-MISC|3|GT250F|2 1/2" FLG GASKET FULL FACE|1.80
*|11|BF-MISC|3|GT300F|3" FLG GASKET FULL FACE|2.60
*|11|BF-MISC|3|GT400|4" FLG GASKET|1.65
*|11|BF-MISC|3|GT400F|4" FLG GASKET FULL FACE|3.30
*|11|BF-MISC|3|GT600|6" FLG GASKET|2.90
*|11|BF-MISC|3|GT600F|6" FLG GASKET FULL FACE|4.80
*|11|BF-MISC|3|GT800|8" FLG GASKET|4.50
*|11|BF-MISC|3|GT800F|8" FLG GASKET FULL FACE|7.40
*|11|BF-MISC|3|GVFG001|10" GRV X FLG NRS GATE VALVE|1840.00
*|11|BF-MISC|3|GVFG250|2 1/2"GRV X FLG NRS GATE VALVE|419.00
*|11|BF-MISC|3|GVFG300|3" GRV X FLG NRS GATE VALVE|498.00
*|11|BF-MISC|3|GVFG400|4" GRV X FLG NRS GATE VALVE|556.00
*|11|BF-MISC|3|GVFG600|6" GRV X FLG NRS GATE VALVE|740.00
*|11|BF-MISC|3|GVFG800|8" GRV X FLG NRS GATE VALVE|1160.00
*|11|BF-MISC|3|GVFGY001|10" GRV X FLG OSY GATE VALVE|2170.00
*|11|BF-MISC|3|GVFGY250|2 1/2"GRV X FLG OSY GATE VALVE|418.00
*|11|BF-MISC|3|GVFGY300|3" GRV X FLG OSY GATE VALVE|488.00
*|11|BF-MISC|3|GVFGY400|4" GRV X FLG OSY GATE VALVE|557.00
*|11|BF-MISC|3|GVFGY600|6" GRV X FLG OSY GATE VALVE|811.00
*|11|BF-MISC|4|GVFGY800|8" GRV X FLG OSY GATE VALVE|1330.00
*|11|BF-MISC|4|GVW0001|10" FLG X FLG OSY GATE VALVE|2170.00
*|11|BF-MISC|4|GVW0250|2 1/2"FLG X FLG OSY GATE VALVE|418.00
*|11|BF-MISC|4|GVW0300|3" FLG X FLG OSY GATE VALVE|488.00
*|11|BF-MISC|4|GVW0600|6" FLG X FLG OSY GATE VALVE|811.00
*|11|BF-MISC|4|GVW0800|8" FLG X FLG OSY GATE VALVE|1330.00
*|11|BF-MISC|4|GVW250|2 1/2"FLG X FLG NRS GATE VALVE|419.00
*|11|BF-MISC|4|GVW300|3" FLG X FLG NRS GATE VALVE|498.00
*|11|BF-MISC|4|GVW400|4" FLG X FLG NRS GATE VALVE|556.00
*|11|BF-MISC|4|GVW600|6" FLG X FLG NRS GATE VALVE|740.00
*|11|BF-MISC|4|GVW800|8" FLG X FLG NRS GATE VALVE|1160.00
*|11|BF-MISC|4|GWKBF300|WILKINS 3"GXG BUTTERFLY SOV|568.00
*|11|BF-MISC|4|GWKBF400|WILKINS 4"GXG BUTTERFLY SOV|652.00
*|11|BF-MISC|4|GWKBF600|WILKINS 6"GXG BUTTERFLY SOV|1040.00
*|11|BF-MISC|4|GWKBF800|WILKINS 8"GXG BUTTERFLY SOV|1550.00
*|11|BF-MISC|4|GWTBF300|WATTS/AMES 3"GXG BUTTERFLY SOV|694.00
*|11|BF-MISC|4|GWTBF400|WATTS/AMES 4"GXG BUTTERFLY SOV|842.00
*|11|BF-MISC|4|GWTBF600|WATTS/AMES 6"GXG BUTTERFLY SOV|1340.00
*|11|BF-MISC|5|GWTBF800|WATTS/AMES 8"GXG BUTTERFLY SOV|2260.00
*|11|BF-MISC|5|K2280526|KENNEDY KS 4"OSY STEM R14|301.00
*|11|BF-MISC|5|K2280536|KENNEDY KS 6"OSY STEM R14|499.00
*|11|BF-MISC|5|K2280546|KENNEDY KS 8"OSY STEM R14|697.00
*|11|BF-MISC|5|K2280556|KENNEDY KS 10"OSY STEM R14|938.00
*|11|BF-MISC|5|K2280932|KENNEDY KS 4"OSY WEDGE R15|339.00
*|11|BF-MISC|5|K2280942|KENNEDY KS 6"OSY WEDGE R15|382.00
*|11|BF-MISC|5|K2280952|KENNEDY KS 8"OSY WEDGE R15|575.00
*|11|BF-MISC|5|K2280962|KENNEDY KS 10"OSY WEDGE R15|874.00
*|11|BF-MISC|5|K3280763|KENNEDY KS 3-4"OSY HANDWHL NUT|47.00
*|11|BF-MISC|5|K3280772|KENNEDY KS 6-8"OSY HANDWHL NUT|53.00
*|11|BF-MISC|5|K3280782|KENNEDY KS 10"OSY HANDWHL NUT|73.00
*|11|BF-MISC|5|K328140P|KNDY KS 2 1/2"OSY PKG GLND R10|44.00
*|11|BF-MISC|5|K328141P|KENDY KS 3"-4"OSY PKG GLND R10|47.00
*|11|BF-MISC|5|K328142P|KENNEDY KS 6"OSY PKG GLAND R10|59.00
*|11|BF-MISC|5|K328143P|KENNEDY KS 8"OSY PKG GLAND R10|70.00
*|11|BF-MISC|5|K328144P|KENNEDY KS 10"OSY PKG GLND R10|82.00
*|11|BF-MISC|5|K328772&|kENDY KS 2 1/2"OSY HANDWHL R2|96.00
*|11|BF-MISC|5|K328773&|KENDY KS 3-4"OSY HANDWHEEL R2|156.00
*|11|BF-MISC|5|K328776&|KENNEDY KS 6"OSY HANDWHEEL R2|183.00
*|11|BF-MISC|6|K328778&|KENNEDY KS 8"OSY HANDWHEEL R2|224.00
*|11|BF-MISC|6|K328780&|KENNEDY KS 10"OSY HANDWHEEL R2|350.00
*|11|BF-MISC|6|K440205P|KNDY KS 10"OSY PKG BLT&NUT R8|36.00
*|11|BF-MISC|6|K440241P|KNDY 2.5"-8"OSY PKG BOLT&NUTR8|24.00
*|11|BF-MISC|6|K442757P|KENDY KS 3"-4"OSY STEM O'RGR13|9.00
*|11|BF-MISC|6|K442758P|KENNEDY KS 6"OSY STEM O'RG R13|10.00
*|11|BF-MISC|6|K442759P|KENNEDY KS 8"OSY STEM O'RG R13|12.00
*|11|BF-MISC|6|K442763P|KENNEDY KS 10"OSY STM O'RG R13|13.00
*|11|BF-MISC|6|K443801P|KNDY KS 2 1/2"OSY CVR O'RG R12|12.00
*|11|BF-MISC|6|K443802P|KENNEDY KS 3"OSY CVR O'RG R12|15.80
*|11|BF-MISC|6|K443803P|KENNEDY KS 4"OSY CVR O'RG R12|16.00
*|11|BF-MISC|6|K443804P|KENNEDY KS 6"OSY CVR O'RG R12|16.00
*|11|BF-MISC|6|K443805P|KENNEDY KS 8"OSY CVR O'RG R12|19.00
*|11|BF-MISC|6|K443806P|KENNEDY KS 10"OSY CVR O'RG R12|22.00
*|11|BF-MISC|6|K444341P|KNDY KS 10"OSY BODY BLT&NUT R6|5.00
*|11|BF-MISC|6|K444350P|KNDY 2.5"-4"OSY BODY BLT&NUTR6|4.00
*|11|BF-MISC|6|K444362P|KNDY KS 6"OSY BODY BLT&NUT R6|4.00
*|11|BF-MISC|6|K447072P|KNDY KS 2 1/2"OSY PACKING R11|22.00
*|11|BF-MISC|6|K447074P|KENNEDY KS 3-4"OSY PACKING R11|22.00
*|11|BF-MISC|6|K447076P|KENNEDY KS 6-8"OSY PACKING R11|22.00
*|11|BF-MISC|7|K447080P|KENNEDY KS 10-12"OSY PAKNG R11|22.00
*|11|BF-MISC|7|K477021P|KNDY KS 8"OSY BODY BLT&NUT R6|4.00
*|11|BF-MISC|7|KPKG001|KENNEDY KS 10" OSY PACKING KIT|94.00
*|11|BF-MISC|7|KPKG250|KNDY KS 2 1/2"OSY PACKING KIT|70.00
*|11|BF-MISC|7|KPKG400|KENNEDY KS 3-4"OSY PACKING KIT|70.00
*|11|BF-MISC|7|KPKG600|KENNEDY KS 6" OSY PACKING KIT|70.00
*|11|BF-MISC|7|KPKG800|KENNEDY KS 8" OSY PACKING KIT|70.00
*|11|BF-MISC|7|LOCK|BREAK AWAY PADLOCK|11.30
*|11|BF-MISC|7|OPNUT|GATE VALVE OPERATING NUT|25.20
*|11|BF-MISC|7|PSR150|PIPE STAND 1 1/2" BASE|66.00
*|11|BF-MISC|7|REFMAN|BACKFLOW ASSY REFERENCE MNL|25.00
*|11|BF-MISC|7|SLC200|GREASE FDA RATED 5.3 OZ TUBE|17.90
*|11|BF-MISC|7|SLC300|POLY SI FDA RATED GREASE 8OZ|14.40
*|11|BF-MISC|7|SP100001|10" X 1" FLANGED SPACER|222.00
*|11|BF-MISC|7|SP100250|2 1/2" X 1" FLANGED SPACER|96.00
*|11|BF-MISC|7|SP100300|3" X 1" FLANGED SPACER|90.00
*|11|BF-MISC|7|SP100400|4" X 1" FLANGED SPACER|102.00
*|11|BF-MISC|7|SP100600|6" X 1" FLANGED SPACER|114.00
*|11|BF-MISC|8|SP100800|8" X 1" FLANGED SPACER|150.00
*|11|BF-MISC|8|SR-0000|BALL VALVE LOCK GUARD W/LOCK|161.00
*|11|BF-MISC|8|SR-2826|EXP METAL ENCL RD 141/2X28X26H|474.00
*|11|BF-MISC|8|SR-3826|EXP METAL ENCL RD 141/2X38X26H|486.00
*|11|BF-MISC|8|SR-4526|EXP METAL ENCL RD 141/2X45X26H|492.00
*|11|BF-MISC|8|SR001IE|10" EPOXY COATED CI WYE STR|3540.00
*|11|BF-MISC|8|SR250IE|2 1/2" EPOXY COATED CI WYE STR|323.00
*|11|BF-MISC|8|SR300IE|3"EPOXY COATED CI WYE STRAINER|401.00
*|11|BF-MISC|8|SR600IE|6" EPOXY COATED CI WYE STRNR|1080.00
*|11|BF-MISC|8|SR800IE|8"EPOXY COATED C I WYE STRAINR|1930.00
*|11|BF-MISC|8|TCBV012SS|1/8" TEST COCK BALL VALVE SS|70.50
*|11|BF-MISC|8|TCCAPSAE|WATTS SAE TC BR CAP W/TETHER|21.60
*|11|BF-MISC|8|TCSAEADAPT|WATTS 1/4"SAE X 1/4"FIP ADAPT|45.70
*|11|BF-MISC|8|TSCLTEE|TEST STAND 1/8"M X F CLOSE TEE|2.30
*|11|BF-MISC|8|TSELL|TEST STAND 1/8" SWIVEL ELL|3.70
*|11|BF-MISC|8|TSHC|TEST STAND 3/4 HOSEXMIP ADAPT|7.20
*|11|BF-MISC|8|TSHCWSHR|TEST STAND HOSE ADAPT WASHER|2.00
*|11|BF-MISC|8|TSNV|TEST STAND 1/8" NEEDLE VALVE|4.90
*|11|BF-MISC|8|TSTEE|TEST STAND 1/8" SWIVEL TEE|9.60
*|11|BF-MISC|9|TSTUBE|TEST STAND 1/8"NYLON TUBING|0.80
*|11|BF-MISC|9|UPDATE|REFERENCE MANUAL UPDATE|10.00
*|11|BF-MISC|9|ZSR025B|1/4" BRZ WYE STRAINER|46.00
*|11|BF-MISC|9|ZSR036B|3/8" BRZ WYE STRAINER|46.00
*|11|BF-MISC|9|ZSR050B|1/2" BRZ WYE STRAINER|52.20
*|11|BF-MISC|9|ZSR075B|3/4" BRZ WYE STRAINER|70.40
*|11|BF-MISC|9|ZSR100B|1" BRZ WYE STRAINER|108.00
*|11|BF-MISC|9|ZSR125B|1 1/4" BRZ WYE STRAINER|132.00
*|11|BF-MISC|9|ZSR150B|1 1/2"BRZ WYE STRAINER|158.00
*|11|BF-MISC|9|ZSR200B|2" BRZ WYE STRAINER|216.00
*|11|BF-MISC|9|ZSR250B|2 1/2" FIP BRZ WYE STRAINER|228.00
*|11|BF-MISC|9|ZSR300B|3" FIP BRZ WYE STRAINER|384.00
*|11|BF-MISC|9|ZSR400B|4" FIP BRZ WYE STRAINER|480.00
*|11|BF-MISC|1|btset300|3"SGL FLG BOLT SET (4)|4.50
*|11|BF-MISC|3|gt300|3" FLG GASKET|1.20
*|11|BF-MISC|4|gvw001|10" FLG X FLG NRS GATE VALVE|1840.00
*|11|BF-MISC|4|gvw0400|4" FLG X FLG OSY GATE VALVE|557.00
*|11|BF-MISC|7|psm|PIPE STAND MATERIAL RESOURCES|66.00
*|11|BF-MISC|7|psr|PIPE STAND 1" BASE|62.40
*|11|BF-MISC|8|sr400ie|4" EPOXY COATED CI WYE STR|660.00
*|16|AMES|1|1000CK1400|AMES 1000 DCV 4"CK ASSY|363.00
*|16|AMES|1|1000CK1600|AMES 1000 DCV 6" CK ASSY|430.00
*|16|AMES|1|1000CK1800|AMES 1000 DCV 8-10" CK ASSY|621.00
*|16|AMES|1|2000SEC600|AMES 2000SE 6" COVER KIT|395.00
*|16|AMES|1|2000SSC250|AMES 2-4000SS 2 1/2-4"COVER KT|223.00
*|16|AMES|1|2000SSC600|AMES 2-4000SS 6" COVER KIT|315.00
*|16|AMES|1|2000SSC800|AMES 2-4000SS 8-12"COVER KIT|485.00
*|16|AMES|1|2000SSCK1250|AMES 2000SS 2 1/2-4"#1 CK ASSY|232.00
*|16|AMES|1|2000SSCK1600|AMES 2000SS 6"#1 CK ASSY|247.00
*|16|AMES|1|2000SSCK1800|AMES 2000SS 8-12"#1CK ASSY|711.00
*|16|AMES|1|2000SSCK2250|AMES 2-4000SS 2 1/2-4"#2 CKASY|232.00
*|16|AMES|1|2000SSCK2600|AMES 2-4000SS 6"#2 CK ASSY|247.00
*|16|AMES|1|2000SSCK2800|AMES 2-4000SS 8-12"#2 CK ASSY|711.00
*|16|AMES|1|2000SSRC4800|AMES 2000SS 8-12"SGL CK RBRKIT|89.00
*|16|AMES|1|2000SSRC4S800|AMS 2000SS 8-12"SGLCK RBRKT SL|267.00
*|16|AMES|1|2000SSRT800|AMES 2000SS 8-12"RBR RPR KIT|178.00
*|16|AMES|1|2000SST075|AMES 2000SS 3/4-1 1/4"REPL KIT|198.00
*|16|AMES|1|2000SST150|AMS 2000SS 1 1/2-2"SE 2.5"REPL|310.00
*|16|AMES|1|2000SST250|AMS 2000SS 2 1/2-4"SE 6"REPLKT|464.00
*|16|AMES|1|2000SST600|AMS 2000SS 6"/ SE 8"REPL KIT|494.00
*|16|AMES|2|2000SST800|AMES 2000SS 8-12"REPL KIT|1420.00
*|16|AMES|2|2000SSTL|WAGER 2000SS 2 1/2-6"RMVL TOOL|300.00
*|16|AMES|2|2001SSC300|AMES 2001SS 3-4" COVER KIT|223.00
*|16|AMES|2|2001SSC600|AMES 2001SS 6-8"COVER KIT|315.00
*|16|AMES|2|2001SSCK1300|AMES 2001SS 3-4"#1CK ASSY|384.00
*|16|AMES|2|2001SSCK1600|AMES 2001SS 6-8"#1CK ASSY|474.00
*|16|AMES|2|2001SSCK2300|AMES 2001SS 3-4"#2CK ASSY|448.00
*|16|AMES|2|2001SSCK2600|AMES 2001SS 6-8"#2CK ASSY|603.00
*|16|AMES|2|2001SSRT300|AMES 2001SS 3-4" RBR RPR KIT|36.60
*|16|AMES|2|2001SSRT600|AMES 2001SS 6-8"RBR RPR KIT|41.10
*|16|AMES|2|200CACK1250|AMS C200A2.5-4/MA2.5-3"#1CK EP|243.00
*|16|AMES|2|200CACK1600|AMS C200A 6"/MA 4"#1CKASY EPDM|340.00
*|16|AMES|2|200CACK2250|AMS C200A2.5-4/MA2.5-3"#2CK EP|212.00
*|16|AMES|2|200CACK2600|AMS C200A 6"/MA 4"#2CKASY EPDM|330.00
*|16|AMES|2|200CARC4250|AM C2-400A2.5-4/MA2.5-3"SGL EP|32.00
*|16|AMES|2|200CARC4600|AMS C2-400A 6/MA 4"SGLCK RBR E|40.90
*|16|AMES|2|200CART600|AMES C200A 6"RBR RPR KIT|81.70
*|16|AMES|2|200CC001|AM C2-300 10"/M 8-10"SLEEVE KT|863.00
*|16|AMES|2|200CC250|AM C2-3002.5-4"/M2.5-3"SLEEVE|308.00
*|16|AMES|3|200CC600|AMS C2-300 6"/M 4"SLEEVE KIT|414.00
*|16|AMES|3|200CCK1001|AMS C200 10"/M 8-10"#1CKASY SL|785.00
*|16|AMES|3|200CCK1250|AM C2002.5-4"/M2.5-3"#1CKASY S|243.00
*|16|AMES|3|200CCK1600|AMS C200 6"/M 4"#1CK ASSY SIL|340.00
*|16|AMES|3|200CCK1800|AMES 2C200 8"/M 6"#1CKASSY SIL|560.00
*|16|AMES|3|200CCK2001|AMS C200 10"/M 8-10"#2CKASY SL|785.00
*|16|AMES|3|200CCK2250|AM C2002.5-4"/M2.5-3"#2CKASY S|212.00
*|16|AMES|3|200CCK2600|AMS C200 6"/M 4"#2CK ASSY SIL|330.00
*|16|AMES|3|200CCK2800|AM C2-400 8"/M200 6"#2CKASY SL|560.00
*|16|AMES|3|200CRC4001|AM C2-400 10"/M 8-10"SGLRBR SL|127.00
*|16|AMES|3|200CRC4250|AM C2-4002.5-4/M2.5-3"SGLRBR S|32.00
