PN,Price,MFR_NAME,Description
TES0801,5.9328,Steve Manufacturing,"TEST STAND 1/8"" SWIVEL TEE"
TES4024,0.752,Steve Manufacturing,"TEST STAND 1/8""NYLON TUBING"
REF1696,3.86,Steve Manufacturing,REFERENCE MANUAL UPDATE
1/48656,0.598,Steve Manufacturing,"1/4"" BRZ WYE STRAINER"
3/87252,25.116,Steve Manufacturing,"3/8"" BRZ WYE STRAINER"
1/23983,9.7092,Steve Manufacturing,"1/2"" BRZ WYE STRAINER"
3/49706,7.1104,Steve Manufacturing,"3/4"" BRZ WYE STRAINER"
"1"" 2633",14.256,Steve Manufacturing,"1"" BRZ WYE STRAINER"
1 17093,33.396,Steve Manufacturing,"1 1/4"" BRZ WYE STRAINER"
1 10194,59.25,Steve Manufacturing,"1 1/2""BRZ WYE STRAINER"
"2"" 6771",158.976,Steve Manufacturing,"2"" BRZ WYE STRAINER"
2 19249,57.912,Steve Manufacturing,"2 1/2"" FIP BRZ WYE STRAINER"
"3"" 8722",333.696,Steve Manufacturing,"3"" FIP BRZ WYE STRAINER"
"4"" 8998",284.16,Steve Manufacturing,"4"" FIP BRZ WYE STRAINER"
"3""S2076",2.1465,Steve Manufacturing,"3""SGL FLG BOLT SET (4)"
"3"" 2562",0.7728,Steve Manufacturing,"3"" FLG GASKET"
"10""5821",264.96,Steve Manufacturing,"10"" FLG X FLG NRS GATE VALVE"
"4"" 8766",253.435,Steve Manufacturing,"4"" FLG X FLG OSY GATE VALVE"
PIP0408,20.988,Steve Manufacturing,PIPE STAND MATERIAL RESOURCES
PIP4593,8.1744,Steve Manufacturing,"PIPE STAND 1"" BASE"
"4"" 8894",522.06,Steve Manufacturing,"4"" EPOXY COATED CI WYE STR"
AME2888,318.351,Steve Manufacturing,"AMES 1000 DCV 4""CK ASSY"
AME4415,76.11,Steve Manufacturing,"AMES 1000 DCV 6"" CK ASSY"
AME8864,446.499,Steve Manufacturing,"AMES 1000 DCV 8-10"" CK ASSY"
AME5143,137.065,Steve Manufacturing,"AMES 2000SE 6"" COVER KIT"
AME3198,28.098,Steve Manufacturing,"AMES 2-4000SS 2 1/2-4""COVER KT"
AME7649,160.965,Steve Manufacturing,"AMES 2-4000SS 6"" COVER KIT"
AME1098,97.97,Steve Manufacturing,"AMES 2-4000SS 8-12""COVER KIT"
AME6943,83.056,Steve Manufacturing,"AMES 2000SS 2 1/2-4""#1 CK ASSY"
AME6398,75.829,Steve Manufacturing,"AMES 2000SS 6""#1 CK ASSY"
AME4219,18.486,Steve Manufacturing,"AMES 2000SS 8-12""#1CK ASSY"
AME1393,115.768,Steve Manufacturing,"AMES 2-4000SS 2 1/2-4""#2 CKASY"
AME1721,12.597,Steve Manufacturing,"AMES 2-4000SS 6""#2 CK ASSY"
AME1912,521.874,Steve Manufacturing,"AMES 2-4000SS 8-12""#2 CK ASSY"
AME6305,36.312,Steve Manufacturing,"AMES 2000SS 8-12""SGL CK RBRKIT"
AMS7091,63.813,Steve Manufacturing,"AMS 2000SS 8-12""SGLCK RBRKT SL"
AME8908,115.344,Steve Manufacturing,"AMES 2000SS 8-12""RBR RPR KIT"
AME8793,92.07,Steve Manufacturing,"AMES 2000SS 3/4-1 1/4""REPL KIT"
AMS6013,30.69,Steve Manufacturing,"AMS 2000SS 1 1/2-2""SE 2.5""REPL"
AMS8133,304.848,Steve Manufacturing,"AMS 2000SS 2 1/2-4""SE 6""REPLKT"
AMS9818,369.018,Steve Manufacturing,"AMS 2000SS 6""/ SE 8""REPL KIT"
AME0275,279.74,Steve Manufacturing,"AMES 2000SS 8-12""REPL KIT"
WAG0543,170.4,Steve Manufacturing,"WAGER 2000SS 2 1/2-6""RMVL TOOL"
AME3101,51.513,Steve Manufacturing,"AMES 2001SS 3-4"" COVER KIT"
AME7183,163.485,Steve Manufacturing,"AMES 2001SS 6-8""COVER KIT"
AME5734,331.008,Steve Manufacturing,"AMES 2001SS 3-4""#1CK ASSY"
AME9247,149.31,Steve Manufacturing,"AMES 2001SS 6-8""#1CK ASSY"
AME2216,81.984,Steve Manufacturing,"AMES 2001SS 3-4""#2CK ASSY"
AME5446,172.458,Steve Manufacturing,"AMES 2001SS 6-8""#2CK ASSY"
AME2926,20.9352,Steve Manufacturing,"AMES 2001SS 3-4"" RBR RPR KIT"
AME7335,39.6204,Steve Manufacturing,"AMES 2001SS 6-8""RBR RPR KIT"
AMS2907,216.756,Steve Manufacturing,"AMS C200A2.5-4/MA2.5-3""#1CK EP"
AMS4102,21.42,Steve Manufacturing,"AMS C200A 6""/MA 4""#1CKASY EPDM"
AMS4652,9.752,Steve Manufacturing,"AMS C200A2.5-4/MA2.5-3""#2CK EP"
AMS1543,327.69,Steve Manufacturing,"AMS C200A 6""/MA 4""#2CKASY EPDM"
AM 0322,8.448,Steve Manufacturing,"AM C2-400A2.5-4/MA2.5-3""SGL EP"
AMS6089,4.6217,Steve Manufacturing,"AMS C2-400A 6/MA 4""SGLCK RBR E"
AME3046,78.9222,Steve Manufacturing,"AMES C200A 6""RBR RPR KIT"
AM 5418,851.781,Steve Manufacturing,"AM C2-300 10""/M 8-10""SLEEVE KT"
AM 5067,18.172,Steve Manufacturing,"AM C2-3002.5-4""/M2.5-3""SLEEVE"
AMS3678,70.38,Steve Manufacturing,"AMS C2-300 6""/M 4""SLEEVE KIT"
AMS4289,200.175,Steve Manufacturing,"AMS C200 10""/M 8-10""#1CKASY SL"
AM 9315,65.61,Steve Manufacturing,"AM C2002.5-4""/M2.5-3""#1CKASY S"
AMS9473,251.94,Steve Manufacturing,"AMS C200 6""/M 4""#1CK ASSY SIL"
AME2549,356.72,Steve Manufacturing,"AMES 2C200 8""/M 6""#1CKASSY SIL"
AMS6467,375.23,Steve Manufacturing,"AMS C200 10""/M 8-10""#2CKASY SL"
AM 3398,64.448,Steve Manufacturing,"AM C2002.5-4""/M2.5-3""#2CKASY S"
AMS9743,82.83,Steve Manufacturing,"AMS C200 6""/M 4""#2CK ASSY SIL"
AM 1689,358.96,Steve Manufacturing,"AM C2-400 8""/M200 6""#2CKASY SL"
AM 4995,17.653,Steve Manufacturing,"AM C2-400 10""/M 8-10""SGLRBR SL"
AM 2644,30.656,Steve Manufacturing,"AM C2-4002.5-4/M2.5-3""SGLRBR S"
AM 3824,11.5338,Steve Manufacturing,"AM C2-400 6""/M 4""SGLCK RBR SIL"
AM 2765,17.0729,Steve Manufacturing,"AM C2-400 8""/M 6""SGLCK RBR SIL"
AME7044,213.435,Steve Manufacturing,"AMES C200 10""RBR RPR KIT"
AME8971,55.4465,Steve Manufacturing,"AMES C200 2 1/2-4""RBR RPR KIT"
AME0175,29.0035,Steve Manufacturing,"AMES C200 6""RBR RPR KIT"
AME3482,90.744,Steve Manufacturing,"AMES C200 8""RBR RPR KIT"
AM 1008,1007.94,Steve Manufacturing,"AM C200 10""/M8-10""TTL RPRKIT S"
AM 0016,235.235,Steve Manufacturing,"AM C2002.5-4""/M2.5-3""TTL KIT S"
AME0846,186.651,Steve Manufacturing,"AMES C200 6""/M 4""TTL RPR KIT S"
AME3608,108.64,Steve Manufacturing,"AMES C200 8""/M6""TTL RPR KIT SL"
AME3569,35.1909,Steve Manufacturing,"AMES M200A 2 1/2-3""RBR RPR KIT"
AME7801,14.3792,Steve Manufacturing,"AMES M200A 4""RBR RPR KIT"
AME0217,49.998,Steve Manufacturing,"AMES M200 2 1/2-3""RBR RPR KIT"
AME0578,1.5523,Steve Manufacturing,"AMES M200 4""RBR RPR KIT"
AME4866,85.044,Steve Manufacturing,"AMES M200 6""RBR RPR KIT"
AME5507,83.64,Steve Manufacturing,"AMES M200 8-10""RBR RPR KIT"
AME4055,8.0125,Steve Manufacturing,"AMES C200A 2 1/2-4""RBR RPR KIT"
AME3679,585.98,Steve Manufacturing,"AMES C2-300 8""/M 6""SLEEVE KIT"
AME4368,78.336,Steve Manufacturing,"AMES 4000SS 2 1/2-4""#1 CK ASSY"
AME3311,73.15,Steve Manufacturing,"AMES 4000SS 6""#1 CK ASSY"
AME8196,813.15,Steve Manufacturing,"AMES 4000SS 8-10""#1 CK ASSY"
AME6758,122.625,Steve Manufacturing,"AMES 4000SS 8-10""RBR RPR KIT"
AMS4659,163.758,Steve Manufacturing,"AMS 4000SS 2 1/2-10""RVRBR SIL"
AME3073,97.174,Steve Manufacturing,"AMES 4000SS 2 1/2-4"" REPL KIT"
AME7554,581.875,Steve Manufacturing,"AMES 4000SS 6"" REPL KIT"
AME3825,1143.32,Steve Manufacturing,"AMES 4000SS 8-10""REPL KIT"
AME3976,8.028,Steve Manufacturing,"AMES 4000SS 2 1/2-10""RV ASSY"
AME4566,89.176,Steve Manufacturing,"AMES 4000SS 2 1/2-10""RV RBRKIT"
AME1686,20.935,Steve Manufacturing,"AMES 4001SS 3-4""#1CK ASSY"
AME2461,330.176,Steve Manufacturing,"AMES 4001SS 3-4""#2 CK ASSY"
AME7513,344.916,Steve Manufacturing,"AMES 4001SS 6""#2CK ASSY"
AME7234,168.48,Steve Manufacturing,"AMES 4001SS 6"" RBR RPR KIT"
AME6206,98.6,Steve Manufacturing,"AMES 4001SS 6""RV RBR RPR KIT"
AM 7633,205.626,Steve Manufacturing,"AM C400A2.5-4""/MA 2.5-3""#1CK S"
AMS3392,309.464,Steve Manufacturing,"AMS C400A 6""/MA 4""#1CK ASSY S"
AM 2616,147.987,Steve Manufacturing,"AM C400A 2.5-4/MA2.5-3""#2CK S"
AMS8448,89.232,Steve Manufacturing,"AMS C400A 6""/MA 4""#2CK ASSY S"
AM 1919,22.568,Steve Manufacturing,"AM C400A2.5-4/MA2.5-3""RBR KT-S"
AME6744,24.465,Steve Manufacturing,"AMES C400A 6""/MA 4""RBR KIT SIL"
AME8625,490.184,Steve Manufacturing,"AMES C-M400 10"" SLEEVE KIT"
AME8707,299.068,Steve Manufacturing,"AMES C-M400 2 1/2-4""SLEEVE KIT"
AME5957,398.682,Steve Manufacturing,"AMES C-M4006"" SLEEVE KIT"
AME0838,247.1,Steve Manufacturing,"AMES C-M400 8"" SLEEVE KIT"
AMS8605,337.416,Steve Manufacturing,"AMS C400 10""/M 8-10""#1CKASY SL"
AMS0658,173.882,Steve Manufacturing,"AMS C400 6""/M 4""#1CK ASSY EP"
AME3893,492.681,Steve Manufacturing,"AMES C400 8""/M 6""#1CK ASSY SIL"
AM 3085,78.96,Steve Manufacturing,"AM C400 10""/M 8-10""#2CKASY SIL"
AM 2826,140.454,Steve Manufacturing,"AM C400 2.5-4/M2.5-3""#2CKASY E"
AMS4929,242.684,Steve Manufacturing,"AMS C400 6""/M 4""#2CK ASSY EP"
AMS2266,65.52,Steve Manufacturing,"AMS C400 8""/M 6""#2CK ASSY SIL"
AMS7545,53.192,Steve Manufacturing,"AMS C400 10""RBR RPR KIT SIL"
AMS4519,159.495,Steve Manufacturing,"AMS C400 2 1/2-4""RBR KIT EPDM"
AME2885,75.026,Steve Manufacturing,"AMES C400 6""RBR RPR KIT EPDM"
AME9974,83.79,Steve Manufacturing,"AMES C400 8""RBR RPR KIT SIL"
AME2409,47.628,Steve Manufacturing,"AMES C-M400 2 1/2-10""RV RBRKIT"
AM 7291,730.08,Steve Manufacturing,"AM C400 10""/M 8-10""TTL RPRKT S"
AM 2441,357.896,Steve Manufacturing,"AM C4002.5-4""/M2.5-3""TTL KIT E"
AME7778,860.925,Steve Manufacturing,"AMES C200 6""/M 4""TTL RPR KIT E"
AME3478,696.92,Steve Manufacturing,"AMES C400 8""/M 6""TTL RPR KIT S"
AMS3193,192.045,Steve Manufacturing,"AMS M400A 2 1/2-3""RBR KIT SIL"
AME4156,213.661,Steve Manufacturing,"AMES M400A 4""RBR KIT SIL"
AMS1189,129.549,Steve Manufacturing,"AMS M400 2 1/2-3""RBR KIT EPDM"
AME7141,217.389,Steve Manufacturing,"AMES M400 4""RBR RPR KIT EPDM"
AME4914,134.064,Steve Manufacturing,"AMES M400 6""RBR RPR KIT SIL"
AME3705,224.54,Steve Manufacturing,"AMES M400 8-10""RBR RPR KIT SIL"
AM 4873,214.914,Steve Manufacturing,"AM C4002.5-4""/M2.5-3""#1CKASY E"
AME5438,246.101,Steve Manufacturing,"AMES C-M400 2 1/2-10""RV ASSY"
AME5537,215.747,Steve Manufacturing,"AMES 4-5000SS 2 1/2-10""AGDVERT"
AME3462,94.239,Steve Manufacturing,"AMES 4000SS 2 1/2-6""RV PSTNSIL"
AME0485,100.65,Steve Manufacturing,"AMES 4-5000SS 2 1/2-10""PL AGD"
AME6067,8.3472,Steve Manufacturing,AMES 2-3-4-5000 CK HINGE PIN
AME9512,3.924,Steve Manufacturing,AMES CK PIN CLIPS
AME9019,13.9496,Steve Manufacturing,"AMES 6"" COVER GASKET"
AME6411,3.4692,Steve Manufacturing,"AMES 8-10"" COVER GASKET"
AME9966,50.0992,Steve Manufacturing,"AMES 2-3-4000 6"" SPRING"
AME9072,4.1022,Steve Manufacturing,AMES 4-5000 RV AIR VENT SCREW
AME8412,9.0706,Steve Manufacturing,AMES 2-3-4-5000 CK HINGE PIN
AME3829,0.3034,Steve Manufacturing,AMES 2-3-4-5000 CK HINGE PIN
AME3961,6.4491,Steve Manufacturing,"AMES 4"" COVER GASKET"
AME2691,4.7742,Steve Manufacturing,AMES 4-5000 RV O'RING
AME2077,18.1104,Steve Manufacturing,AMES HINGE PIN
AME3131,196.8,Steve Manufacturing,AMES 4-5000 RV SEAT TUBE
AME4474,121.212,Steve Manufacturing,"AMES 4-5000 4-10""RV DPH TP PLT"
AME8173,97.065,Steve Manufacturing,AMES 4-5000 RV ROLLING DIAPH
AME3969,39.14,Steve Manufacturing,"AMES 4-5000 4-10""RV BTM DPH PT"
AME6388,138.864,Steve Manufacturing,"AMES 4-5000 4-10""RV GASKET"
AME4662,38.5,Steve Manufacturing,"AMES 4-5000 6-10""#1 CK SPRING"
AME9697,72.38,Steve Manufacturing,"AMES 2-3-4000 4""#1CK SPRING"
AME6988,328.168,Steve Manufacturing,"AMES 4000 6""#1CK SPRING-SHORT"
AME5604,51.409,Steve Manufacturing,"AMES 2-4-5000 4""CK SPRING"
AME4353,24.794,Steve Manufacturing,"AMES 2-3-4000 8-10""CK SPRING"
AME7245,447.585,Steve Manufacturing,"AMES 4-10"" 4000 AIR GAP DRAIN"
AME1416,141.41,Steve Manufacturing,"AMES 1000 4""VULC CLAPPER PLT"
AME9333,150.92,Steve Manufacturing,"AMES 1000 6"" VULC CLAPPER PLT"
AME2728,238.38,Steve Manufacturing,"AMES 1000 8-10"" VULC CLPR PLT"
AME6503,12.8495,Steve Manufacturing,"AMES 2-3-4-5000SS 8-12""CK O'RG"
AME4385,15.4562,Steve Manufacturing,"AMES 1/8"" TEST COCK PLATED"
AME9324,0.0648,Steve Manufacturing,"AMES 4000SS 3/4-1 1/4""RVMTG OR"
2008142,96.228,Steve Manufacturing,"2000SS 3/4-1 1/4""#1CK ASSY"
AME1682,1.8396,Steve Manufacturing,"AMES 4000SS 3/4-1 1/4""#2CK ASY"
AME3082,138.04,Steve Manufacturing,"AMES 4000SS 3/4-1 1/4""#1CK ASY"
AME2646,7.3098,Steve Manufacturing,"AMES 4000SS 3/4-2""RV SPRING"
AME7192,6.1178,Steve Manufacturing,"AMES 4000SS 3/4-2""RV DISC"
AME4199,2.6325,Steve Manufacturing,"AMES 4000SS 3/4-2""RV PISTON"
AME7446,0.1612,Steve Manufacturing,"AMES 2000SS 2""COVER BOLT WSHR"
AME6967,12.214,Steve Manufacturing,"AMES 4000SS 1 1/2-2""RV MNTG OR"
AME3875,263.952,Steve Manufacturing,"AMES 4000SS 3/4-1 1/4""RV ASSY"
AME4256,80.736,Steve Manufacturing,"AMES 2000SS 1 1/2-2""#1 CK ASSY"
AME7105,155.136,Steve Manufacturing,"AMES 4000SS 1 1/2-2""#1CK ASSY"
AME6674,32.279,Steve Manufacturing,"AMES 4000SS 1 1/2-2""#2CK ASSY"
AME5212,19.344,Steve Manufacturing,"AMES SS 2 1/2-4"" COVER COUPLR"
AME6025,0.0744,Steve Manufacturing,"AMES SS 2 1/2-4"" CK O'RING"
AME1934,121.5,Steve Manufacturing,"AMES 2000SS 2 1/2-4""CVR PLATE"
AME0721,14.091,Steve Manufacturing,"AMES SS 2 1/2-4""CVR GASKET"
AME0673,10.4036,Steve Manufacturing,"AMES 2-4000SS 6""#1CK O'RING"
AME0282,10.9872,Steve Manufacturing,"AMES SS 6-8"" CK O'RING"
AME4657,74.898,Steve Manufacturing,"AMES 2-3000SS 6""/8""SE COVER"
AME0463,31.0392,Steve Manufacturing,"AMES 4-5000SS 2 1/2-6""RV HDBLT"
AME2662,0.34452,Steve Manufacturing,"AMES 4000SS 2 1/2-6""RV BLT ORG"
AME9818,0.8505,Steve Manufacturing,"AMES 2 1/2-6""RV DISC"
AME7795,966.24,Steve Manufacturing,"AMES 4-5000SS 2 1/2-6""RV BODY"
AME5957,184.882,Steve Manufacturing,"AMES 4000SS 2 1/2-10""RV COVER"
AME5547,18.788,Steve Manufacturing,"AMES 4-5000SS 2 1/2-6""RV SLEVE"
AME2319,70.518,Steve Manufacturing,"AMES 4-5000SS 2 1/2-6""RV HOSE"
AME8831,116.82,Steve Manufacturing,"AMES 4-5000SS 2 1/2-6""RV PSTON"
AME1439,258.478,Steve Manufacturing,AMES 4000SS RV ASSY ADAPT FTG
AME4857,1.1352,Steve Manufacturing,AMES SS/400 RV SPRING
AME5843,16.785,Steve Manufacturing,"AMES 2-4000SS 8-12""CVR PLATE"
AME6813,36.6,Steve Manufacturing,"AMES 4000SS 8-12""RV HOSE"
AME2277,9.666,Steve Manufacturing,"AMES 1/4"" TEST COCK PLATED"
AME4946,91.77,Steve Manufacturing,"AMES 4001SS 3-6""RV SEAT ASSY"
AME6364,92.834,Steve Manufacturing,"AMES 4001SS 3-6""RV SENSINGLINE"
AME1085,29.328,Steve Manufacturing,"AMES 4001SS 3-6""RV SPRING"
AME1431,36.708,Steve Manufacturing,"AMES 4"" RETAINER CLIP"
AME4075,67.58,Steve Manufacturing,"AMES 6"" RETAINER CLIP"
AME4728,38.8162,Steve Manufacturing,"AMES 8-10"" RETAINER CLIP"
AME9314,113.505,Steve Manufacturing,"AMES 4"" CK SEAT TOOL"
AME5133,35.28,Steve Manufacturing,"AMES 6"" CK SEAT TOOL"
AME1638,464.64,Steve Manufacturing,"AMES 8-10"" CK SEAT TOOL"
AME2105,4.6284,Steve Manufacturing,"AMES 4001SS 3-4""C CLIP KIT"
AME5848,4.0936,Steve Manufacturing,"AMES 4001SS 6""C CLIP KIT"
AME9021,101.192,Steve Manufacturing,"AMES 4-5001SS 3-6"" AIR GAP DRN"
AME3827,1.79,Steve Manufacturing,AMES CK BOLT GASKET WASHER
AME7711,0.9622,Steve Manufacturing,"AMES 4-5000 4-10""MNTG BOLT"
AME7329,32.4441,Steve Manufacturing,"AMES 4-10""RV BRAIDED HOSE"
AME8671,1.4364,Steve Manufacturing,AMES 4-5000 RV AIR VENT WSHR
AME3245,1.462,Steve Manufacturing,"AMES 4001SS 3-6""RV DUST CAP"
AME0831,0.7854,Steve Manufacturing,"AMES 2-4000SS 2 1/2-4""#1 CK OR"
AME1784,57.8124,Steve Manufacturing,"AMES 4000SS 2 1/2-6""RV DISCSIL"
AME3256,624.86,Steve Manufacturing,"AMES 4000SS 2 1/2-6""RVASY SIL"
AME7727,115.14,Steve Manufacturing,"AMES 2-3000SS 2 1/2-4""#1FLOWCK"
AME9489,137.712,Steve Manufacturing,"AMES 2-3000SS 2 1/2-4""#2FLOWCK"
AME0312,57.15,Steve Manufacturing,"AMES 4000SS 2 1/2-4""#1 FLOW CK"
AME5727,381.36,Steve Manufacturing,"AMES 2-3000SS 6""#1 CK ASSY SIL"
AME8629,546.675,Steve Manufacturing,"AMES 2-3000SS 2 1/2-4""#1CK SIL"
AME4223,1410,Steve Manufacturing,"AMES 4000SS 8-10""#2CK ASSY SIL"
AME8908,1441.5,Steve Manufacturing,"AMES 4000SS 8-10""#1CK ASSY SIL"
AME2401,33.291,Steve Manufacturing,"AMES 2-3000SS 6""#1 FLOW CK"
AME3262,46.656,Steve Manufacturing,"AMES 2-3000SS 6""#2 FLOW CK"
AME2117,24.57,Steve Manufacturing,"AMES 4000SS 6"" #1CK FLOW ASSY"
AME1124,20.066,Steve Manufacturing,AMES TONG TOOL
AME4107,32.454,Steve Manufacturing,AMES C/M-400 RV DIAPHRAGM
AME2477,5.0244,Steve Manufacturing,"AMES 400 2 1/2-10""RV SPDR BUSH"
AME6089,8.2026,Steve Manufacturing,"AMES 2-400 2 1/2-4""CK ASSY ORG"
AME3206,1.4766,Steve Manufacturing,AMES 400 RV E-CLIP
AME0794,4.9647,Steve Manufacturing,"AMES 200 2 1/2-4""CLSR O'RING"
AME6438,0.9486,Steve Manufacturing,AMES TEST COCK O'RING
AME1159,0.765,Steve Manufacturing,"AMES 2-400 6""CK ASSY O'RING"
AME5721,0.2625,Steve Manufacturing,"AMES 200 6""CLOSR SLEEVE O'RNG"
AME1886,312.912,Steve Manufacturing,"AMES C200 8"" SLEEVE COUPLER"
AME2501,56.274,Steve Manufacturing,"AMES 200 8""CLSR SLEEVE GASKET"
AME0147,36.8823,Steve Manufacturing,"AMES 2-400 2 1/2-4""CLVS PIN KT"
AME5392,13.425,Steve Manufacturing,"AMES 2-400 6-8""CLEVIS PIN KIT"
AME2562,52.07,Steve Manufacturing,"AMES SS 6""COVER COUPLER"
AME4752,2.965,Steve Manufacturing,"AMES 2-4000SS 8-12""CVR COUPLR"
AME4424,66.65,Steve Manufacturing,AMES TEST COCK W/O'RING
AME0033,17.2,Steve Manufacturing,AMES TEST COCK W/O'RING
AME2923,118.872,Steve Manufacturing,"AMES 400 2 1/2-10""RV PSTN ASSY"
AME1722,88.011,Steve Manufacturing,"AMES C400 2 1/2-10""RV CVR&HSE"
AME9891,5.814,Steve Manufacturing,"AMES C200 10"" SLEEVE COUPLER"
AME6117,14.4007,Steve Manufacturing,"AMES 2-400 10""CK ASSY O'RING"
AME2347,212.268,Steve Manufacturing,"AMES 2-400 2 1/2-3""CK RETAINER"
AME2691,217.752,Steve Manufacturing,"AMES 2-400 4""CK RETAINER"
AME5341,33.657,Steve Manufacturing,"AMES 2-400 6""CK RETAINER"
AME7297,1198.41,Steve Manufacturing,"AMES 2-400 8-10"" CK RETAINER"
AME7433,46.833,Steve Manufacturing,"AMES 2-400 10""CLEVIS PIN KIT"
AME1453,133.802,Steve Manufacturing,"AMES 400 2 1/2-10"" RV BODY"
AME1603,3.654,Steve Manufacturing,"AMES M400 2 1/2-3"" RV HOSE"
AME3821,7.7578,Steve Manufacturing,"AMES M400N&Z 2 1/2-3""RV HOSE"
AME8624,8.265,Steve Manufacturing,"AMES M400 4-6"" RV HOSE"
AME6688,8.1641,Steve Manufacturing,"AMES M400 8-10""RV HOSE"
AME9602,14.787,Steve Manufacturing,"AMES 400 2 1/2-10""SPLASH GRD"
AME8725,77.11,Steve Manufacturing,"AMES 400 2 1/2-10""AIR GAP DRN"
AME4642,61.03,Steve Manufacturing,"AMES 4-5000 4-10"" RV SPRING"
AME3327,2.1004,Steve Manufacturing,"AMES 2 1/2-6""SS RV MNTG ORING"
AME7971,20.628,Steve Manufacturing,"AMES 2000B/M3 3/4""UL/SS COVER"
AME8915,9.612,Steve Manufacturing,"AMES 2-3-5000 8-10""CK ASSY"
AME5898,354.384,Steve Manufacturing,"AMES 2-4-5000 4""CK ASSY"
AME1484,484.218,Steve Manufacturing,"AMES 2000DCA 8""CK ASSY"
AME3725,51.336,Steve Manufacturing,"AMES DCA 4""SGL CK RBR RPR KIT"
AME3977,69.357,Steve Manufacturing,"AMES DCA 6""SGL CK RBR RPR KIT"
AMS5905,336.126,Steve Manufacturing,"AMS DC/DCA 8-10""SGLCK RBR KIT"
AME4652,110.825,Steve Manufacturing,"AMES DCA 4""RBR REPAIR KIT"
AME5621,305.976,Steve Manufacturing,"AMES DCA 6"" RBR REPAIR KIT"
AME0208,565.423,Steve Manufacturing,"AMES DC/DCA 8-10""RBR RPR KIT"
AME8541,35.604,Steve Manufacturing,"AMES 2-3-4-5000 4"" CK SEAT"
AME3944,22.77,Steve Manufacturing,"AMES2-3-4-5000 6"" CK SEAT"
AME4511,168,Steve Manufacturing,"AMES 2-3-4-5000 8-10""CK SEAT"
AME9203,940.8,Steve Manufacturing,"AMES 2-3000DC 6""CK ASSY"
AME1284,56.373,Steve Manufacturing,"AMES 3-5000 6""CK ASSY"
AME7621,249.096,Steve Manufacturing,"AMES 3000DCDA 4""CK ASSY"
AME7397,60.3728,Steve Manufacturing,"AMES DC 4""SGL CK RBR KIT"
AME9462,46.1676,Steve Manufacturing,"AMES DC 6""SGL CK RBR RPR KIT"
AME4117,97.495,Steve Manufacturing,"AMES DC 4"" RUBBER REPAIR KIT"
AME7132,56.81,Steve Manufacturing,"AMES DC 6""RBR REPAIR KIT"
AME6762,402.135,Steve Manufacturing,"AMES 4000 4""#1 CK ASSY"
AME3168,544.2,Steve Manufacturing,"AMES 4-5000 6""#1 CK ASSY"
AME7735,310.08,Steve Manufacturing,"AMES 4-5000 8-10""#1 CK ASSY"
AMS1404,27.876,Steve Manufacturing,"AMS 4000 8-10""/3000 8""CK ASSY"
AME3769,19.04,Steve Manufacturing,"AMES 5000 4""#1 CK ASSY"
AME9299,181.173,Steve Manufacturing,"AMES RP 4"" REPAIR KIT"
AME3677,342.24,Steve Manufacturing,"AMES RP 6"" REPAIR KIT"
AME9951,245.256,Steve Manufacturing,"AMES RP 8-10""REPAIR KIT"
AME9417,163.404,Steve Manufacturing,"AMES 4-5000 4-10""RV RBR RPRKIT"
AME2931,297.04,Steve Manufacturing,"AMES 4-5000 4-10""RV ASSY"
AME1907,136.644,Steve Manufacturing,"AMES 2-3-4000 6""CK ASSY"
WAT9515,222.216,Steve Manufacturing,"WATTS ACV 1/8""FLOW CONTROL"
WAT9893,26.019,Steve Manufacturing,"WATTS ACV 1/4""FLOW CONTROL"
WAT5459,266.716,Steve Manufacturing,"WATTS ACV 3/8""FLOW CONTROL"
WAT4143,313.028,Steve Manufacturing,"WATTS ACV 1/2""FLOW CONTROL"
WAT9534,83.472,Steve Manufacturing,"WATTS ACV 1/8""SPEED CONTROL"
WAT8508,236.024,Steve Manufacturing,"WATTS ACV 1/4""SPEED CONTROL"
WAT5408,148.844,Steve Manufacturing,"WATTS ACV 3/8""SPEED CONTROL"
WAT8024,641.216,Steve Manufacturing,"WATTS ACV 1/2""SPEED CONTROL"
WAT3239,0,Steve Manufacturing,"WATTS ACV 1/2"" LF263AP 20-175"
WAT0649,26.2738,Steve Manufacturing,"WATTS LFU5-Z3 1/2""REPAIR KIT-A"
WAT8649,0.7065,Steve Manufacturing,"WATTS LFUF-Z3 3/4""REPAIR KIT-B"
WAT1328,1.7199,Steve Manufacturing,"WATS LFU5Z3 1""/LF223 3/4""KIT-C"
WAT0828,22.704,Steve Manufacturing,"WATS LFU5Z3 1.25""/LF223 1""KT-D"
WTS2173,58.986,Steve Manufacturing,WTS LFU5Z3 1.5/LF223 1.25 KT E
WAT0311,59.487,Steve Manufacturing,"WATTS LFU5-Z3 2""REPAIR KIT-F"
WAT2952,16.1868,Steve Manufacturing,WATTS LFSS263AP REPAIR KIT
WAT6087,10.0548,Steve Manufacturing,WATTS LF26A/LF263A REPAIR KIT
WAT7779,219.258,Steve Manufacturing,"WATTS LFN223 1 1/2""REPAIR KIT"
WAT9635,377.416,Steve Manufacturing,"WATTS LFN223 2""REPAIR KIT"
WAT4293,279.078,Steve Manufacturing,"WATTS LFN223 2 1/2""REPAIR KIT"
WAT9482,101.518,Steve Manufacturing,"WATTS LFN223M2 2.5""REPAIR KIT"
WAT5651,0,Steve Manufacturing,"WATTS ACV PV10C 1/2"""
